hasil_stemming,dominant_emotion
"['mama', 'ku', 'tinggal', 'lama', 'kata', 'tidak', 'enak', 'sekarang', 'ingin', 'kaburajadulu', 'tidak', 'rekomendasi', 'dsna', 'lebih', 'buruk', 'indonesia', 'kritik', 'perintah', 'dikit', 'bisa', 'cabut', 'kewarganegaraan', 'mu', 'jauh', 'ada', 'ribu', 'kewarganegaraan', 'cabut', 'lama', 'bulan', 'akhir']",sadness
"['anakanak', 'abah', 'ada', 'berita', 'bagus', 'kaburajadulu', 'silahkan', 'unduh', 'berita', 'silahkan', 'lho', 'jangan', 'malumalu', 'ingin', 'pindah', 'keluar', 'indonesia', 'kecewa', 'prabowogibran', 'ada', 'informasi', 'jihad', 'siapa', 'tahu', 'ingin', 'ramairamai', 'bantu', 'mui']",sadness
"['warga', 'ingin', 'kaburajadulu', 'nih', 'ada', 'bahan', 'buat', 'ngegoreng', 'perintah', 'tolol', 'tolol']",sadness
"['sudah', 'ngerti', 'kenapa', 'ingin', 'kaburajadulu', 'sana']",sadness
"['jawir', 'batas', 'iq', 'memang', 'la', 'tidak', 'faham', 'sdm', 'rendah', 'rupiah', 'jatuh', 'kaburajadulu', 'malaysia', 'belum', 'sempat', 'apa', 'apa', 'sudah', 'kena', 'tangkap', 'httpstcosnegsqrh']",sadness
"['iya', 'seperti', 'dia', 'suda', 'ingin', 'kaburajadulu', 'makanya', 'ingin', 'buat', 'kenang', 'sama', 'kita', 'smwa', 'aidonno']",sadness
"['mengapa', 'sayang', 'tidak', 'dibanyakin', 'ingin', 'kaburajadulu', 'kita', 'sayang']",sadness
"['upaya', 'tekan', 'kaburajadulu', 'alih', 'isu', 'tolakruutni']",sadness
"['jadi', 'ingin', 'kaburajadulu', 'negara', 'tidak', 'banyak', 'gimmick', 'hariharian']",sadness
"['asli', 'ingin', 'mana', 'orangorang', 'kaburajadulu']",sadness
"['hai', 'kamu', 'wni', 'lihat', 'situasi', 'sekarang', 'indonesia', 'apa', 'kamu', 'ingin', 'ikut', 'kaburajadulu']",sadness
"['tidak', 'papa', 'aku', 'malah', 'ingin', 'kaburajadulu', 'bisa', 'rubah', 'nasib']",sadness
"['jadi', 'mengapa', 'kamboja', 'nampung', 'sementara', 'ingin', 'kaburajadulu', 'bukan']",sadness
"['sial', 'kemarin', 'lamar', 'lamar', 'keluar', 'dia', 'tidak', 'ingin', 'kasih', 'visa', 'jadi', 'gagal', 'kaburajadulu', 'paksa', 'jadi', 'wni']",sadness
"['asli', 'kampung', 'obrol', 'masalah', 'negara', 'demo', 'kaburajadulu', 'gelap', 'sudah']",sadness
"['kasih', 'tahu', 'manfaat', 'tidak', 'punya', 'kendaraanrumah', 'pribadi', 'tidak', 'susah', 'bayar', 'parkir', 'exonerating', 'tidak', 'takut', 'kendara', 'curi', 'tidak', 'perlu', 'waswas', 'mafia', 'tanah', 'mati', 'iya', 'mati', 'tidak', 'ada', 'drama', 'waris', 'ingin', 'kaburajadulu', 'tidak', 'ada', 'harta', 'nyangkut', 'indonesia']",sadness
"['bagus', 'news', 'buat', 'ingin', 'kaburajadulu', 'portugal', 'jalur', 'visa', 'kerja', 'pasti', 'akomodasi', 'sudah', 'sedia', 'employer', 'sini', 'susah', 'cari', 'rumah', 'apartemen', 'harga', 'masuk', 'akal', 'umr', 'salah', 'rendah', 'banding', 'negara', 'eu', 'lain']",sadness
"['kita', 'are', 'mati', 'miskin', 'and', 'ketidakadilan', 'kita', 'deserve', 'tidak', 'ada', 'waktu', 'lebih', 'baik', 'kaburajadulu']",sadness
"['patah', 'hati', 'sangat', 'lihat', 'demokrasi', 'indonesia', 'sedih', 'ingin', 'tinggal', 'negara', 'aku', 'bisa', 'patah', 'hati', 'memang', 'terlalu', 'sayang', 'semoga', 'privilege', 'kaburajadulu', 'bisa', 'obat', 'patah', 'hati']",sadness
"['sudah', 'ngerti', 'kenapa', 'ingin', 'kaburajadulu', 'sana']",sadness
"['aku', 'minat', 'sangat', 'one', 'way', 'ticket', 'new', 'york', 'soal', 'ingin', 'kaburajadulu']",sadness
"['mengapa', 'sayang', 'tidak', 'dibanyakin', 'ingin', 'kaburajadulu', 'kita', 'sayang']",sadness
"['kaburajadulu', 'kaya', 'ingin', 'jepang', 'sudah', 'bisa', 'koleksi', 'sulipan', 'rare']",sadness
"['makin', 'ingin', 'kaburajadulu']",sadness
"['belajar', 'nonton', 'ingin', 'kaburajadulu', 'makin', 'puncak']",sadness
"['negara', 'batas', 'gera', 'warga', 'kamboja', 'kita', 'malah', 'memperomosikan', 'kaburajadulu', 'kamboja', 'mana', 'poipet', 'pulak']",sadness
"['semua', 'jualin', 'baju', 'makeup', 'tidak', 'rasa', 'salah', 'bentar', 'ingin', 'pergi', 'indonesia', 'gaakan', 'rasa', 'salah', 'sama', 'over', 'consumptionn', 'lama', 'tahun', 'kaburajadulu']",sadness
"['sila', 'ingin', 'kaburajadulu', 'no']",sadness
"['asli', 'miris', 'baca', 'sebenernya', 'ingin', 'buat', 'kaburajadulu', 'lebih', 'besar', 'ingin', 'buat', 'nyelametin', 'negara', 'negara', 'selovable', 'indah', 'potensial', 'jelek', 'tangan', 'manusia', 'dzolim']",sadness
"['semua', 'jualin', 'baju', 'makeup', 'tidak', 'rasa', 'salah', 'bentar', 'ingin', 'pergi', 'indonesia', 'gaakan', 'rasa', 'salah', 'sama', 'over', 'consumptionn', 'lama', 'tahun', 'kaburajadulu']",sadness
"['emang', 'bian', 'ingin', 'kaburajadulu']",sadness
"['lewat', 'baca', 'kamu', 'demo', 'kamu', 'tahu', 'diri', 'tidak', 'semua', 'ikut', 'demo', 'miskin', 'well', 'black', 'list', 'bisa', 'minta', 'orang', 'tua', 'buat', 'kaburajadulu', 'jadi', 'ngerasa', 'biasabiasa', 'sudah', 'kerja', 'sudah', 'baikbaik', 'tempat']",sadness
"['gila', 'sudah', 'sudah', 'ingin', 'hancur', 'mah', 'kaburajadulu']",sadness
"['emang', 'bian', 'ingin', 'kaburajadulu']",sadness
"['lidah', 'aku', 'ingin', 'ikut', 'kaburajadulu']",sadness
"['aku', 'tahu', 'indonesia', 'sudah', 'ingin', 'hancur', 'presiden', 'jangan', 'negara', 'hancursedih', 'sangat', 'sudah', 'bangga', 'sangat', 'jadi', 'orang', 'sini', 'jangan', 'aku', 'ngikutin', 'kaburajadulu', 'tolakruutni', 'tolakruukejaksaan', 'tolakkembalinyaorba']",sadness
"['asli', 'ingin', 'mana', 'orangorang', 'kaburajadulu']",sadness
"['emang', 'bian', 'ingin', 'kaburajadulu']",sadness
"['kita', 'are', 'mati', 'miskin', 'and', 'ketidakadilan', 'kita', 'deserve', 'tidak', 'ada', 'waktu', 'lebih', 'baik', 'kaburajadulu']",sadness
"['demi', 'dracin', 'cent', 'akhir', 'mendelete', 'beberapa', 'nyimpannya', 'pelan', 'pelan', 'taon', 'puluh', 'gb', 'hdd', 'bisa', 'ganti', 'era', 'nyata', 'ingin', 'beli', 'baru', 'kita', 'kudu', 'hemat', 'hemat', 'negara', 'gonjang', 'ganjing', 'ingin', 'kaburajadulu', 'belum', 'mumpuni', 'ilmu']",sadness
"['nothing', 'buruk', 'all', 'bagus', 'cari', 'company', 'ingin', 'kasih', 'dukung', 'kaburajadulu', 'hahaa']",sadness
"['mengapa', 'ngangkat', 'berita', 'kayak', 'ginian', 'cuma', 'nakut', 'iya', 'sama', 'kaburajadulu', 'iya', 'masa', 'diam', 'panggil', 'myanmar', 'ingin', 'ngajak', 'ribut', 'apa', 'bilang', 'jangan', 'cuma', 'dimedsos']",sadness
"['calon', 'pernah', 'ingin', 'atur', 'visa', 'kerja', 'peru', 'tolak', 'trend', 'kaburajadulu', 'jadi', 'bagaimana']",sadness
"['ingin', 'lihat', 'asal', 'propaganda', 'coba', 'lihat', 'kira', 'siapa', 'paling', 'untung', 'ada', 'kondisi', 'cipta', 'masyarakat', 'siapa', 'paling', 'senang', 'negara', 'kita', 'pecah', 'belah', 'nasionalisme', 'mulai', 'turun', 'tagar', 'kaburajadulu', 'mengapaakuwni']",sadness
"['mama', 'ku', 'tinggal', 'lama', 'kata', 'tidak', 'enak', 'sekarang', 'ingin', 'kaburajadulu', 'tidak', 'rekomendasi', 'dsna', 'lebih', 'buruk', 'indonesia', 'kritik', 'perintah', 'dikit', 'bisa', 'cabut', 'kewarganegaraan', 'mu', 'jauh', 'ada', 'ribu', 'kewarganegaraan', 'cabut', 'lama', 'bulan', 'akhir']",sadness
"['calon', 'pernah', 'ingin', 'atur', 'visa', 'kerja', 'peru', 'tolak', 'trend', 'kaburajadulu', 'jadi', 'bagaimana']",sadness
"['sudah', 'ada', 'trip', 'tahun', 'kaburajadulu', 'bsd', 'sbg', 'minoritas', 'tidak', 'daya', 'ingin', 'lapor', 'takud']",sadness
"['baru', 'ingin', 'kaburajadulu']",sadness
"['asli', 'miris', 'baca', 'sebenernya', 'ingin', 'buat', 'kaburajadulu', 'lebih', 'besar', 'ingin', 'buat', 'nyelametin', 'negara', 'negara', 'selovable', 'indah', 'potensial', 'jelek', 'tangan', 'manusia', 'dzolim']",sadness
"['kita', 'are', 'mati', 'miskin', 'and', 'ketidakadilan', 'kita', 'deserve', 'tidak', 'ada', 'waktu', 'lebih', 'baik', 'kaburajadulu']",sadness
"['warga', 'ingin', 'kaburajadulu', 'nih', 'ada', 'bahan', 'buat', 'ngegoreng', 'perintah', 'tolol', 'tolol']",sadness
"['takut', 'sangat', 'suatu', 'saat', 'tinggal', 'orang', 'tua', 'ingin', 'kaburajadulu', 'harus', 'mikir', 'sangat', 'tidak', 'ingin', 'jauh', 'tinggal', 'rumah', 'enak', 'sangat']",sadness
"['aku', 'minat', 'sangat', 'one', 'way', 'ticket', 'new', 'york', 'soal', 'ingin', 'kaburajadulu']",sadness
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
"['salam', 'jaring', 'dagang', 'manusia', 'china', 'darat', 'benua', 'amerika', 'kaburajadulu', 'kyvpw', 'clp']",surprise
